post_id,status,title,url,country,category,process,post_content_bytes,full_markdown_bytes,sections_bytes,data_bytes,content_has_markers,meta_has_markers,frontend_checked,frontend_http_code,frontend_bytes,frontend_has_markers,frontend_title_hits,risk_class
3145,publish,"Hákarlasullur (Fermentirani trbuh grenlandskog morskog psa)",https://drycured.com/recepti-baza/hakarlasullur-fermentirani-trbuh-grenlandskog-morskog-psa/,Island,"suhomesnati proizvod","fermentacija + sušenje",3632,3632,0,0,YES,YES,YES,200,305211,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3146,publish,"Gellur (Sušeni riblji jezici)",https://drycured.com/recepti-baza/gellur-suseni-riblji-jezici/,Hrvatska,"suhomesnati proizvod","sušenje + soljenje/salamurenje",3674,3674,0,0,YES,YES,YES,200,304501,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3147,publish,"Súrsaðir Hrútspungar Með Lyngi (Fermentirani ovnovski testisi s vrijeskom)",https://drycured.com/recepti-baza/sursair-hrutspungar-me-lyngi-fermentirani-ovnovski-testisi-s-vrijeskom/,Island,"suhomesnati proizvod","fermentacija + sušenje + soljenje/salamurenje",3764,3764,0,0,YES,YES,YES,200,305504,YES,7,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3148,publish,"Sviðasulta (Želatinizirano janjeće meso s glave)",https://drycured.com/recepti-baza/sviasulta-zelatinizirano-janjece-meso-s-glave/,Island,"suhomesnati proizvod",,3800,3800,0,0,YES,YES,YES,200,304969,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3149,publish,"Harðfiskur (Sušeni oslić)",https://drycured.com/recepti-baza/harfiskur-suseni-oslic/,Hrvatska,"suhomesnati proizvod",sušenje,3437,3437,0,0,YES,YES,YES,200,304508,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3150,publish,"Kæstur Hákarl (Fermentirano meso grenlandskog morskog psa)",https://drycured.com/recepti-baza/kstur-hakarl-fermentirano-meso-grenlandskog-morskog-psa/,Island,"fermentirano i sušeno meso morskog psa","fermentacija + sušenje",3440,3440,0,0,YES,YES,YES,200,305117,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3151,publish,"Pastërma (Sušena govedina)",https://drycured.com/recepti-baza/pasterma-susena-govedina/,,"Sušeni cijeli komad","sušenje + soljenje/salamurenje",3425,3425,0,0,YES,YES,YES,200,304490,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3152,publish,"Skilandis (Tradicinis lietuviškas skilandis)",https://drycured.com/recepti-baza/skilandis-tradicinis-lietuviskas-skilandis/,Litva,"punjeni i sušeni mesni proizvod","punjenje u prirodni omotač + dimljenje/sušenje/zrenje",3567,3567,0,0,YES,YES,YES,200,304866,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3153,publish,"Kindziukas (Kindzius)",https://drycured.com/recepti-baza/kindziukas-kindzius/,Hrvatska,"suhomesnati proizvod","dimljenje + sušenje",3664,3664,0,0,YES,YES,YES,200,304440,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3154,publish,"Lašiniai (Tradicionalna litavska slanina)",https://drycured.com/recepti-baza/lasiniai-tradicionalna-litavska-slanina/,Litva,"Sušeni dimljeni cijeli komad","dimljenje + sušenje + soljenje/salamurenje",3321,3321,0,0,YES,YES,YES,200,304741,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3155,publish,"Vytinta dešra (Sušena litavska kobasica)",https://drycured.com/recepti-baza/vytinta-desra-susena-litavska-kobasica/,Litva,"Suha kobasica","dimljenje + sušenje",4010,4010,0,0,YES,YES,YES,200,304849,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3156,publish,"Lički Planinarski Navršak",https://drycured.com/recepti-baza/licki-planinarski-navrsak/,Hrvatska,"suhomesnati proizvod","dimljenje + sušenje + soljenje/salamurenje",3472,3472,0,0,YES,YES,YES,200,304513,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3157,private,"Maltežanski sušeni ovčji sir (Ġbejna Mnixxfa)",https://drycured.com/?post_type=dry_recipe&p=3157,Malta,"sušeni zreli sir","sušenje + zrenje + soljenje/salamurenje",3451,3451,0,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
3158,publish,"Mađarska Slanina (Szalonna)",https://drycured.com/recepti-baza/maarska-slanina-szalonna/,Mađarska,"Sušeni dimljeni cijeli komad",sušenje,3332,3332,0,0,YES,YES,YES,200,304446,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3159,publish,"Mađarska Dimljena Šunka (Füstölt Sonka)",https://drycured.com/recepti-baza/maarska-dimljena-sunka-fustolt-sonka/,Mađarska,"Pršut|sušena šunka","dimljenje + sušenje + soljenje/salamurenje",3457,3457,0,0,YES,YES,YES,200,304764,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3160,publish,"Mađarski Dimljeni Jezik (Füstölt Nyelv)",https://drycured.com/recepti-baza/maarski-dimljeni-jezik-fustolt-nyelv/,Mađarska,"suhomesnati proizvod","dimljenje + soljenje/salamurenje",3535,3535,0,0,YES,YES,YES,200,304762,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3161,private,"CHIȘCĂ (MOLDAVSKA KRVAVICA)",https://drycured.com/?post_type=dry_recipe&p=3161,Moldavija,"Suha kobasica",dimljenje,4092,4092,0,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
3162,publish,"Ossenworst (Goveđa sirova kobasica)",https://drycured.com/recepti-baza/ossenworst-govea-sirova-kobasica/,Hrvatska,"Suha kobasica",zrenje,4058,4058,0,0,YES,YES,YES,200,304682,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3163,publish,"MOSTBRÖCKLI (ALPSKA SUŠENA GOVEDINA)",https://drycured.com/recepti-baza/mostbrockli-alpska-susena-govedina/,Hrvatska,"Sušeni dimljeni cijeli komad","dimljenje + sušenje + zrenje",4005,4005,0,0,YES,YES,YES,200,304664,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3164,publish,"HOLSTEINER KATENSCHINKEN (HOLŠTAJNSKA DIMLJENA ŠUNKA)",https://drycured.com/recepti-baza/holsteiner-katenschinken-holstajnska-dimljena-sunka/,Hrvatska,"Pršut|sušena šunka","dimljenje + zrenje",3972,3972,0,0,YES,YES,YES,200,305071,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3165,private,"Schwarzwaldska šunka s kiselim kupusom i krumpirom",https://drycured.com/?post_type=dry_recipe&p=3165,Hrvatska,"Pršut|sušena šunka",,3522,3522,0,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
3166,publish,"Leichter Karreeschinken s povrćem u eintopfu",https://drycured.com/recepti-baza/leichter-karreeschinken-s-povrcem-u-eintopfu/,Hrvatska,"suhomesnati proizvod",,4001,4001,0,0,YES,YES,YES,200,304832,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3167,private,"Bonus: Juha od povrća s Schinkenspeck kobasicama",https://drycured.com/?post_type=dry_recipe&p=3167,Hrvatska,"Suha kobasica",,4142,4142,0,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
3168,publish,"RAKFISK (FERMENTIRANI SLATKOVODNI LOSOS)",https://drycured.com/recepti-baza/rakfisk-fermentirani-slatkovodni-losos/,Norveška,"fermentirana riba","soljenje + kontrolirana fermentacija",3587,3587,0,0,YES,YES,YES,200,304772,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3169,publish,"LUTEFISK (SUŠENI BAKALAR)",https://drycured.com/recepti-baza/lutefisk-suseni-bakalar/,Norveška,"sušena riba","sušenje + lužnati postupak",3487,3487,0,0,YES,YES,YES,200,304453,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3170,publish,"SMALAHOVE (SUŠENA OVČJA GLAVA)",https://drycured.com/recepti-baza/smalahove-susena-ovcja-glava/,Hrvatska,"suhomesnati proizvod","sušenje + soljenje/salamurenje",3575,3575,0,0,YES,YES,YES,200,304627,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3171,publish,"FÅREPØLSE (TRADICIONALNA OVČJA KOBASICA)",https://drycured.com/recepti-baza/fareplse-tradicionalna-ovcja-kobasica/,Danska/Norveška,"Suha kobasica","fermentacija + sušenje",4247,4247,0,0,YES,YES,YES,200,305110,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3172,publish,"ELGKJØTT SPEKEMAT (SUHO MESO LOSA)",https://drycured.com/recepti-baza/elgkjtt-spekemat-suho-meso-losa/,Hrvatska,"Sušeni cijeli komad",sušenje,3483,3483,0,0,YES,YES,YES,200,304511,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3173,publish,"TJUKKMJØLKSPØLSE (FERMENTIRANA KOBASICA S MLIJEČNOM KULTUROM)",https://drycured.com/recepti-baza/tjukkmjlksplse-fermentirana-kobasica-s-mlijecnom-kulturom/,Danska/Norveška,"Suha kobasica","fermentacija + sušenje",4494,4494,0,0,YES,YES,YES,200,305564,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3174,publish,"REINSDYRHJERTE (SUŠENO SRCE SOBA)",https://drycured.com/recepti-baza/reinsdyrhjerte-suseno-srce-soba/,Norveška,"suhomesnati proizvod",sušenje,3622,3622,0,0,YES,YES,YES,200,304629,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3175,publish,"PINNEKJØTT (SUŠENA REBRA)",https://drycured.com/recepti-baza/pinnekjtt-susena-rebra/,Norveška,"suhomesnati proizvod","dimljenje + sušenje",3566,3566,0,0,YES,YES,YES,200,351172,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3176,publish,"RØKELAKS (DIMLJENI LOSOS)",https://drycured.com/recepti-baza/rkelaks-dimljeni-losos/,Norveška,"dimljena riba",dimljenje,3711,3711,0,0,YES,YES,YES,200,304493,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3177,private,"Đakovački Specijalni Fermentirani Vrat",https://drycured.com/?post_type=dry_recipe&p=3177,Hrvatska,"svježa kobasica za pečenje","fermentacija + sušenje",3474,3474,0,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
3178,publish,"Kuşbaşı Jerky (Turski goveđi jerky)",https://drycured.com/recepti-baza/kusbas-jerky-turski-govei-jerky/,Hrvatska,jerky,sušenje,3831,3831,0,0,YES,YES,YES,200,304655,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3179,publish,"Işkembe Dolması (Punjeni goveđi burag)",https://drycured.com/recepti-baza/iskembe-dolmas-punjeni-govei-burag/,,"suhomesnati proizvod","dimljenje + sušenje",3829,3829,0,0,YES,YES,YES,200,304722,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3180,publish,"Varaždinski Š(p)ek",https://drycured.com/recepti-baza/varazdinski-s-p-ek/,,"suhomesnati proizvod",,3474,3474,0,0,YES,YES,YES,200,304466,YES,1,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3181,publish,"Đurđevački Zelenjak",https://drycured.com/recepti-baza/urevacki-zelenjak/,,"suhomesnati proizvod",,3394,3394,0,0,YES,YES,YES,200,304488,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3182,publish,"KINDZIUK (POLJSKO-LITAVSKA SUHA KOBASICA)",https://drycured.com/recepti-baza/kindziuk-poljsko-litavska-suha-kobasica/,Litva,"Suha kobasica","fermentacija + sušenje",4086,4086,0,0,YES,YES,YES,200,304872,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3183,publish,"KIEŁBASA WĘDZONA (DIMLJENA POLJSKA KOBASICA)",https://drycured.com/recepti-baza/kiebasa-wedzona-dimljena-poljska-kobasica/,Poljska,"Suha kobasica",dimljenje,4003,4003,0,0,YES,YES,YES,200,304944,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3184,private,"Morcela de Assar (Portugalska krvavica za pečenje)",https://drycured.com/?post_type=dry_recipe&p=3184,Portugal,"Sušeni dimljeni cijeli komad","dimljenje + sušenje",3656,3656,0,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
3185,publish,"Presunto de Porco Preto (Pršut od Crne Iberijske Svinje)",https://drycured.com/recepti-baza/presunto-de-porco-preto-prsut-od-crne-iberijske-svinje/,,"Pršut|sušena šunka","sušenje + zrenje + soljenje/salamurenje",3415,3415,0,0,YES,YES,YES,200,304954,YES,6,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3186,private,"Bonus: Schwarzwälder Speck (Crnogorska slanina)",https://drycured.com/?post_type=dry_recipe&p=3186,"Crna Gora","Sušeni dimljeni cijeli komad","dimljenje + sušenje + soljenje/salamurenje",3380,3380,0,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
3187,private,"Zalatina (Ζαλατίνα) - Ciparski hladetinasti svinjski narezak",https://drycured.com/?post_type=dry_recipe&p=3187,Cipar,hladetina|tlačenica,,3379,3379,0,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
3188,publish,"Lountza Kafteri (Λούντζα Καυτερή) - Ljuta dimljena svinjska vratina",https://drycured.com/recepti-baza/lountza-kafteri-ljuta-dimljena-svinjska-vratina/,Grčka/Cipar,"suhomesnati proizvod","dimljenje + sušenje + zrenje + soljenje/salamurenje",3907,3907,0,0,YES,YES,YES,200,357352,YES,8,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3189,publish,"Posyrti (Ποσυρτή) - Ciparska suha kobasica s divljim biljem",https://drycured.com/recepti-baza/posyrti-ciparska-suha-kobasica-s-divljim-biljem/,Cipar,"Suha kobasica","fermentacija + sušenje",4326,4326,0,0,YES,YES,YES,200,305246,YES,6,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3190,publish,"Afelia Pastarma (Αφέλια Παστάρμα) - Ciparska marinirana goveđa pisanica",https://drycured.com/recepti-baza/afelia-pastarma-ciparska-marinirana-govea-pisanica/,Cipar,"suhomesnati proizvod",sušenje,3964,3964,0,0,YES,YES,YES,200,305587,YES,8,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3191,publish,"Ofto Lountza (Οφτή Λούντζα) - Ciparska zračno sušena janjetina",https://drycured.com/recepti-baza/ofto-lountza-ciparska-zracno-susena-janjetina/,Cipar,"suhomesnati proizvod","dimljenje + sušenje + zrenje + soljenje/salamurenje",3968,3968,0,0,YES,YES,YES,200,305328,YES,6,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3192,publish,"Virovski ""Živi Čvarci""",https://drycured.com/recepti-baza/virovski-zivi-cvarci/,,"suhomesnati proizvod",sušenje,3613,3613,0,0,YES,YES,YES,200,304586,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3193,publish,"Ludbreška ""Tajna Kobasica""",https://drycured.com/recepti-baza/ludbreska-tajna-kobasica/,,"Suha kobasica",,4044,4044,0,0,YES,YES,YES,200,304679,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3194,publish,"Đurđevački ""Zaboravljeni Š(p)ek""",https://drycured.com/recepti-baza/urevacki-zaboravljeni-s-p-ek/,,"suhomesnati proizvod",,3490,3490,0,0,YES,YES,YES,200,304898,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3195,publish,"Pregradski ""Šumski Šaptat""",https://drycured.com/recepti-baza/pregradski-sumski-saptat/,,"suhomesnati proizvod",,3480,3480,0,0,YES,YES,YES,200,304653,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3196,publish,"Križevački ""Začinski Vjetar""",https://drycured.com/recepti-baza/krizevacki-zacinski-vjetar/,,"suhomesnati proizvod",,3449,3449,0,0,YES,YES,YES,200,304741,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3197,publish,"Našički ""Ratarski Sjećaj""",https://drycured.com/recepti-baza/nasicki-ratarski-sjecaj/,,"suhomesnati proizvod",,3465,3465,0,0,YES,YES,YES,200,304660,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3198,publish,"Draževački ""Veteranski Sjećaj""",https://drycured.com/recepti-baza/drazevacki-veteranski-sjecaj/,,"suhomesnati proizvod",sušenje,3473,3473,0,0,YES,YES,YES,200,304831,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3199,publish,"Kalničkog ""Gorski Trag""",https://drycured.com/recepti-baza/kalnickog-gorski-trag/,,"suhomesnati proizvod",,3459,3459,0,0,YES,YES,YES,200,304538,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3200,publish,"Podravski ""Zaboravljeni Vrbovec""",https://drycured.com/recepti-baza/podravski-zaboravljeni-vrbovec/,,"suhomesnati proizvod",,3511,3511,0,0,YES,YES,YES,200,304828,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3201,publish,"Koprivnički ""Seoski Izvor""",https://drycured.com/recepti-baza/koprivnicki-seoski-izvor/,,"suhomesnati proizvod",,3655,3655,0,0,YES,YES,YES,200,304619,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3202,publish,"Đurđevački ""Ribarski Sjaj""",https://drycured.com/recepti-baza/urevacki-ribarski-sjaj/,,"suhomesnati proizvod",,3453,3453,0,0,YES,YES,YES,200,304661,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3203,publish,"Ludbreški ""Planinski Trag""",https://drycured.com/recepti-baza/ludbreski-planinski-trag/,,"suhomesnati proizvod",,3479,3479,0,0,YES,YES,YES,200,304655,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3204,publish,"Virovski ""Šumski Biseri""",https://drycured.com/recepti-baza/virovski-sumski-biseri/,,"suhomesnati proizvod",,3457,3457,0,0,YES,YES,YES,200,304565,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3205,publish,"PASTRAMĂ DE OAIE (Sušena ovčetina)",https://drycured.com/recepti-baza/pastrama-de-oaie-susena-ovcetina/,,"suhomesnati proizvod",sušenje,3796,3796,0,0,YES,YES,YES,200,353090,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3206,publish,"Basturma (Бастурма - Začinjeno sušeno goveđe meso)",https://drycured.com/recepti-baza/basturma-zacinjeno-suseno-govee-meso/,,"suhomesnati proizvod","sušenje + soljenje/salamurenje",3808,3808,0,0,YES,YES,YES,200,355586,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3207,publish,"Koryushka (Корюшка - Dimljena mala riba)",https://drycured.com/recepti-baza/koryushka-dimljena-mala-riba/,Rusija,"dimljena riba","dimljenje + sušenje",3613,3613,0,0,YES,YES,YES,200,304783,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3208,publish,"Svinaya Vyrezka (Свиная вырезка - Sušeni svinjski file)",https://drycured.com/recepti-baza/svinaya-vyrezka-suseni-svinjski-file/,Hrvatska,"suhomesnati proizvod","sušenje + soljenje/salamurenje",3737,3737,0,0,YES,YES,YES,200,354716,YES,6,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3209,private,"Vetchina (Ветчина - Domaća kuhana šunka)",https://drycured.com/?post_type=dry_recipe&p=3209,Hrvatska,"Pršut|sušena šunka",soljenje/salamurenje,3666,3666,0,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
3210,publish,"ARBROATH SMOKIES (DIMLJENA HARINGA)",https://drycured.com/recepti-baza/arbroath-smokies-dimljena-haringa/,Škotska,"dimljena riba","vruće dimljenje",3575,3575,0,0,YES,YES,YES,200,304629,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3211,publish,"Zgornjesavinjski želodec",https://drycured.com/recepti-baza/zgornjesavinjski-zelodec/,Slovenija,"zreli mesni proizvod u prirodnom omotaču","punjenje + sušenje/zrenje",3801,3801,0,0,YES,YES,YES,200,304537,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3212,publish,"Lomo Embuchado - Začinjena Suha Svinjska Leđa",https://drycured.com/recepti-baza/lomo-embuchado-zacinjena-suha-svinjska-lea/,,"suhomesnati proizvod","sušenje + zrenje + soljenje/salamurenje",4025,4025,0,0,YES,YES,YES,200,354349,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3213,publish,"Cecina de León - Sušena Goveđa Cecina",https://drycured.com/recepti-baza/cecina-de-leon-susena-govea-cecina/,Španjolska,"Sušeni dimljeni cijeli komad","soljenje + dimljenje + zrenje",3857,3857,0,0,YES,YES,YES,200,304572,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3214,publish,"Crnogorski Sudžuk",https://drycured.com/recepti-baza/crnogorski-sudzuk/,"Crna Gora","Suha kobasica","dimljenje + sušenje",3982,3982,0,0,YES,YES,YES,200,304340,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3215,publish,"SCHAFFHAUSER SCHÜBLIG (DIMLJENA GOVEĐA KOBASICA)",https://drycured.com/recepti-baza/schaffhauser-schublig-dimljena-govea-kobasica/,,"Suha kobasica","dimljenje + sušenje",4312,4312,0,0,YES,YES,YES,200,305125,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3216,publish,"BÜNDNERFLEISCH (GRAUBÜNDENSKI SUŠENI GOVEĐI BUT)",https://drycured.com/recepti-baza/bundnerfleisch-graubundenski-suseni-govei-but/,Švicarska,"suhomesnati proizvod","sušenje + soljenje/salamurenje",3517,3517,0,0,YES,YES,YES,200,352556,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3217,publish,"Culatello di Zibello - Kulatelo iz Zibella",https://drycured.com/recepti-baza/culatello-di-zibello-kulatelo-iz-zibella/,Italija,"sušeni dio svinjskog buta","soljenje + oblikovanje + zrenje",4044,4044,0,0,YES,YES,YES,200,304641,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3218,publish,"PANCETTA ARROTOLATA",https://drycured.com/recepti-baza/pancetta-arrotolata/,Hrvatska,"suhomesnati proizvod","sušenje + zrenje + soljenje/salamurenje",3542,3542,0,0,YES,YES,YES,200,304425,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3219,publish,"Herzegovina Livanjska Devenica",https://drycured.com/recepti-baza/herzegovina-livanjska-devenica/,,"suhomesnati proizvod",,3500,3500,0,0,YES,YES,YES,200,304674,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3220,private,"Tuzlanski Švargli",https://drycured.com/?post_type=dry_recipe&p=3220,,hladetina|tlačenica,,3023,3023,0,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
3221,private,"Zeleni Burek Kobasica (Specifičnost Cazinske doline)",https://drycured.com/?post_type=dry_recipe&p=3221,,"svježa kobasica za pečenje",,3491,3491,0,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
3222,publish,"Mostarsko Zrno - Unikatna Mesna Kombinacija",https://drycured.com/recepti-baza/mostarsko-zrno-unikatna-mesna-kombinacija/,,"suhomesnati proizvod",,3451,3451,0,0,YES,YES,YES,200,304756,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3223,publish,"Etnografska studija kulinarskog naslijeđa",https://drycured.com/recepti-baza/etnografska-studija-kulinarskog-naslijea/,Hrvatska,"Kulen|trajna fermentirana kobasica",,4001,4001,0,0,YES,YES,YES,200,304936,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3224,publish,"Polendvytsia (Полендвиця) - Sušeni svinjski file",https://drycured.com/recepti-baza/polendvytsia-suseni-svinjski-file/,Hrvatska,"suhomesnati proizvod","sušenje + soljenje/salamurenje",3596,3596,0,0,YES,YES,YES,200,305096,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3225,publish,"Shukhevychivska Kovbasa (Шухевичівська ковбаса) - Sušena kobasica s paprom",https://drycured.com/recepti-baza/shukhevychivska-kovbasa-susena-kobasica-s-paprom/,Hrvatska,"Suha kobasica","fermentacija + sušenje",4353,4353,0,0,YES,YES,YES,200,305969,YES,7,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3226,publish,"Miasnyi Khlib (М'ясний хліб) - Mesni kruh",https://drycured.com/recepti-baza/miasnyi-khlib-mesni-kruh/,,"suhomesnati proizvod",sušenje,3902,3902,0,0,YES,YES,YES,200,304800,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3227,publish,"Dimlenyi Yazyk (Димлений язик) - Dimljeni goveđi jezik",https://drycured.com/recepti-baza/dimlenyi-yazyk-dimljeni-govei-jezik/,Hrvatska,"suhomesnati proizvod","dimljenje + sušenje + soljenje/salamurenje",3686,3686,0,0,YES,YES,YES,200,305126,YES,6,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3228,publish,"Salo (Сало) - Ukrajinska slanina",https://drycured.com/recepti-baza/salo-ukrajinska-slanina/,Ukrajina,"Sušeni dimljeni cijeli komad","sušenje + soljenje/salamurenje",3553,3553,0,0,YES,YES,YES,200,304492,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3229,publish,"Domašnja Kovbasa (Домашня ковбаса) - Domaća kobasica",https://drycured.com/recepti-baza/domasnja-kovbasa-domaca-kobasica/,Hrvatska,"Suha kobasica","fermentacija + sušenje",4276,4276,0,0,YES,YES,YES,200,305375,YES,6,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3230,publish,"Buženina (Буженина) - Pečena i sušena svinjetina",https://drycured.com/recepti-baza/buzenina-pecena-i-susena-svinjetina/,,"suhomesnati proizvod",sušenje,3647,3647,0,0,YES,YES,YES,200,305034,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3231,private,"Kholodets (Холодець) - Hladetina od mesa",https://drycured.com/?post_type=dry_recipe&p=3231,Hrvatska,hladetina|tlačenica,,3436,3436,0,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
3232,publish,"Solonina (Солонина) - Salamurena govedina",https://drycured.com/recepti-baza/solonina-salamurena-govedina/,Hrvatska,"suha salama","sušenje + soljenje/salamurenje",4012,4012,0,0,YES,YES,YES,200,304903,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
