post_id,title,url,post_status,detected_type,confidence,score_ground,score_whole,score_thermal,score_fish,has_granulation,has_fat_handling,has_casing,has_brine_or_cure,has_thermal_process,has_thermal_params,has_cold_chain,has_smoking,has_drying,has_aging,has_phase_time_or_params,has_nitrite,has_nitrite_note,has_fallback_internal,has_problem_signal,has_solution_signal,public_fetch_status,public_fetch_error,audit_status,public_update_gate,block_reasons,v1_1_final_type,v1_1_type_source,v1_1_type_reason,v1_1_public_update_gate,v1_1_block_reasons,v1_1_work_priority
3063,Suxhuk – albanska suha kobasica,https://drycured.com/recepti-baza/suxhuk-albanska-suha-kobasica-2/,publish,GROUND_MEAT_OR_CASING,high,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3064,Proshuta Shqiptare – albanska pršuta,https://drycured.com/recepti-baza/0003-proshuta-shqiptare-albanska-prsuta/,publish,WHOLE_CUT,high,4,6,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,KEEP,WHOLE_CUT_TITLE:prsut,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3065,Mish i thatë – albanska suha janjetina,https://drycured.com/recepti-baza/mish-i-thate-albanska-suha-janjetina-2/,publish,NEEDS_CLASSIFICATION,low,5,5,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,NEEDS_CLASSIFICATION,FAIL,NEEDS_CLASSIFICATION;PUBLIC_OR_META_INTERNAL_TEXT_HIT,NEEDS_CLASSIFICATION,KEEP,,FAIL,NEEDS_CLASSIFICATION;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3066,Kärntner Wurzelspeck – koruški sušeni dimljeni vrat,https://drycured.com/recepti-baza/karntner-wurzelspeck-koruska-korijenska-slanina-2/,publish,WHOLE_CUT,high,5,7,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,KEEP,WHOLE_CUT_TITLE:speck,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3067,Steirischer Rohschinken – štajerska sirova šunka,https://drycured.com/recepti-baza/steirischer-rohschinken-stajerska-sirova-sunka-2/,publish,WHOLE_CUT,high,5,7,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,KEEP,"WHOLE_CUT_TITLE:schinken,rohschinken,sunka",FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3068,Vorarlberger Mostbröckle – vorarlberška dimljena govedina,https://drycured.com/recepti-baza/0010-vorarlberger-mostbrockle-vorarlberska-dimljena-govedina/,publish,NEEDS_CLASSIFICATION,low,4,4,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,200,,NEEDS_CLASSIFICATION,FAIL,NEEDS_CLASSIFICATION;NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,NEEDS_CLASSIFICATION,KEEP,,FAIL,NEEDS_CLASSIFICATION;NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3069,Finska Meetvursti – suha kobasica,https://drycured.com/recepti-baza/finska-meetvursti-suha-kobasica-2/,publish,GROUND_MEAT_OR_CASING,high,9,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3070,Filet d’Anvers – antverpski file,https://drycured.com/recepti-baza/filet-d-anvers-antverpski-file/,publish,NEEDS_CLASSIFICATION,low,5,5,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,NEEDS_CLASSIFICATION,FAIL,NEEDS_CLASSIFICATION;PUBLIC_OR_META_INTERNAL_TEXT_HIT,NEEDS_CLASSIFICATION,KEEP,,FAIL,NEEDS_CLASSIFICATION;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3071,Lard fumé de Flandre – flamanska dimljena slanina,https://drycured.com/recepti-baza/lard-fume-de-flandre-flamansko-dimljeno-salo-2/,publish,WHOLE_CUT,high,5,7,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,KEEP,WHOLE_CUT_TITLE:slanina,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3072,Privatno: Saucisse au fromage de Herve – kobasica sa sirom Herve,https://drycured.com/?post_type=dry_recipe&p=3072,private,GROUND_MEAT_OR_CASING,high,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,GROUND_MEAT_OR_CASING,KEEP,,PASS,,D_NONPUBLIC_REVIEW_READY
3073,Collier fumé de Wallonie – dimljeni svinjski vrat iz Valonije,https://drycured.com/recepti-baza/collier-fume-de-wallonie-dimljeni-svinjski-vrat-iz-valonije-2/,publish,WHOLE_CUT,high,5,6,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3074,Privatno: Boudin blanc de Bruxelles – bijela kuhana kobasica iz Bruxellesa,https://drycured.com/?post_type=dry_recipe&p=3074,private,GROUND_MEAT_OR_CASING,high,9,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,THERMAL_PROCESSED,RECLASSIFY,THERMAL_TITLE:kuhana,PASS,,D_NONPUBLIC_REVIEW_READY
3075,Jambon d’Ardenne – ardenska šunka,https://drycured.com/recepti-baza/jambon-d-ardenne-ardenski-prsut/,publish,WHOLE_CUT,high,5,8,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,KEEP,"WHOLE_CUT_TITLE:sunka,jambon",FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3076,Privatno: Pâté gaumais – gaume pašteta,https://drycured.com/?post_type=dry_recipe&p=3076,private,GROUND_MEAT_OR_CASING,high,8,1,6,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING,THERMAL_PROCESSED,RECLASSIFY,"THERMAL_TITLE:pate,pasteta",FAIL,GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
3077,Privatno: Tête pressée – prešana svinjska glava / prezvuršt,https://drycured.com/?post_type=dry_recipe&p=3077,private,THERMAL_PROCESSED,high,4,2,5,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,THERMAL_PROCESSED,KEEP,,PASS,,D_NONPUBLIC_REVIEW_READY
3078,Privatno: Boulette de Liège – lieške mesne okruglice,https://drycured.com/?post_type=dry_recipe&p=3078,private,GROUND_MEAT_OR_CASING,high,9,3,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,GROUND_MEAT_OR_CASING,KEEP,,PASS,,D_NONPUBLIC_REVIEW_READY
3081,SAUCISSON D&#8217;ARDENNE (ARDENSKI KULEN),https://drycured.com/recepti-baza/saucisson-d-ardenne-ardenski-kulen/,publish,GROUND_MEAT_OR_CASING,high,9,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3082,НАНИЖЕН СУДЖУК (Nanižen Sudžuk),https://drycured.com/recepti-baza/nanizen-sudzuk/,publish,GROUND_MEAT_OR_CASING,high,11,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3083,ЕЛЕНСКИ БУТ (Elenski but),https://drycured.com/recepti-baza/elenski-but/,publish,GROUND_MEAT_OR_CASING,high,6,4,0,2,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,200,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,WHOLE_CUT,RECLASSIFY,CALIBRATION_ACCEPTED:TITLE_WHOLE_CUT_SIGNAL:but,PASS,,B_PUBLIC_REVIEW_READY
3084,СМЯДОВСКА ЛУКАНКА (Smyadovska lukanka),https://drycured.com/recepti-baza/smyadovska-lukanka/,publish,GROUND_MEAT_OR_CASING,high,9,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3085,СТАРОПЛАНИНСКИ ПАСТЪРМА (Staroplaninska pastrma),https://drycured.com/recepti-baza/staroplaninska-pastrma/,publish,WHOLE_CUT,medium,5,6,0,2,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,KEEP,WHOLE_CUT_TITLE:pastrma,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3086,Nadenitsa (Наденица),https://drycured.com/recepti-baza/nadenitsa/,publish,GROUND_MEAT_OR_CASING,high,6,2,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3087,Rulopep (Рулопеп),https://drycured.com/recepti-baza/rulopep/,publish,GROUND_MEAT_OR_CASING,high,6,2,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3088,Katino Meze (Катино мезе),https://drycured.com/recepti-baza/katino-meze/,publish,GROUND_MEAT_OR_CASING,high,6,3,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3089,Drobsarma (Дробсарма),https://drycured.com/recepti-baza/drobsarma/,publish,GROUND_MEAT_OR_CASING,high,8,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3090,Maleshevska Babichka (Малешевска бабичка),https://drycured.com/recepti-baza/maleshevska-babichka/,publish,GROUND_MEAT_OR_CASING,high,6,2,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3091,Kraishte Pastarma (Краищенска пастърма),https://drycured.com/recepti-baza/kraishte-pastarma/,publish,GROUND_MEAT_OR_CASING,high,6,2,0,2,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3092,Lukanka (Луканка),https://drycured.com/recepti-baza/lukanka/,publish,GROUND_MEAT_OR_CASING,high,9,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3093,Sudjuk (Суджук),https://drycured.com/recepti-baza/sudjuk/,publish,GROUND_MEAT_OR_CASING,high,9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3094,Elena filet (Еленски филе),https://drycured.com/recepti-baza/elena-filet/,publish,GROUND_MEAT_OR_CASING,high,6,4,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,200,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,GROUND_MEAT_OR_CASING,KEEP,,PASS,,B_PUBLIC_REVIEW_READY
3095,Pastarma (Пастърма),https://drycured.com/recepti-baza/pastarma/,publish,GROUND_MEAT_OR_CASING,high,6,2,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3096,Banski Starec (Бански старец),https://drycured.com/recepti-baza/banski-starec/,publish,GROUND_MEAT_OR_CASING,high,8,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3097,Lountza (Λούντζα),https://drycured.com/recepti-baza/lountza/,publish,GROUND_MEAT_OR_CASING,high,6,2,0,2,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,RECLASSIFY,WHOLE_CUT_TITLE:lountza,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3098,Hiromeri (Χοιρομέρι),https://drycured.com/recepti-baza/hiromeri/,publish,WHOLE_CUT,high,5,7,0,2,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3099,Tsamarella (Τσαμαρέλλα),https://drycured.com/recepti-baza/tsamarella/,publish,GROUND_MEAT_OR_CASING,high,6,2,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3100,Posyrti (Ποσυρτή),https://drycured.com/recepti-baza/posyrti/,publish,GROUND_MEAT_OR_CASING,high,6,2,0,2,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,RECLASSIFY,WHOLE_CUT_TITLE:posyrti,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3101,Apohtin (Αποχτίν),https://drycured.com/recepti-baza/apohtin/,publish,GROUND_MEAT_OR_CASING,high,6,1,0,2,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,RECLASSIFY,WHOLE_CUT_TITLE:apohtin,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3102,Lounza (Λούντζα) &#8211; Dimljena svinjska potrbušina,https://drycured.com/recepti-baza/lounza-dimljena-svinjska-potrbusina/,publish,GROUND_MEAT_OR_CASING,high,7,2,0,2,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3103,Tsamarella (Τσαμαρέλλα) &#8211; Sušena kozletina,https://drycured.com/recepti-baza/tsamarella-susena-kozletina/,publish,GROUND_MEAT_OR_CASING,high,7,3,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3104,Hiromeri (Χοιρομέρι) &#8211; Ciparski pršut,https://drycured.com/recepti-baza/hiromeri-ciparski-prsut/,publish,WHOLE_CUT,high,5,8,0,2,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,KEEP,WHOLE_CUT_TITLE:prsut,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3105,Apohti (Απόχτι) &#8211; Dimljeni svinjski file,https://drycured.com/recepti-baza/apohti-dimljeni-svinjski-file/,publish,GROUND_MEAT_OR_CASING,high,6,4,0,2,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,200,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,GROUND_MEAT_OR_CASING,KEEP,,PASS,,B_PUBLIC_REVIEW_READY
3106,Pastourma (Παστουρμάς) &#8211; Ciparski začinjeni sušeni goveđi file,https://drycured.com/recepti-baza/pastourma-ciparski-zacinjeni-suseni-govei-file/,publish,GROUND_MEAT_OR_CASING,high,6,4,0,2,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,200,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,GROUND_MEAT_OR_CASING,KEEP,,PASS,,B_PUBLIC_REVIEW_READY
3107,?? NIZOZEMSKA &#8211; Tradicionalni recepti,https://drycured.com/recepti-baza/nizozemska-tradicionalni-recepti/,publish,GROUND_MEAT_OR_CASING,high,8,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,NEEDS_CLASSIFICATION,BLOCK,NOISE_OR_COLLECTION:tradicionalni recepti,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT;NEEDS_CLASSIFICATION,A_PUBLIC_BLOCKED
3108,Crmničke goveđe pastrve,https://drycured.com/recepti-baza/crmnicke-govee-pastrve/,publish,GROUND_MEAT_OR_CASING,high,6,1,0,4,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3109,Privatno: Bjelopavlićka bumbar-pita,https://drycured.com/?post_type=dry_recipe&p=3109,private,GROUND_MEAT_OR_CASING,high,7,3,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,GROUND_MEAT_OR_CASING,KEEP,,PASS,,D_NONPUBLIC_REVIEW_READY
3110,Crnogorski suđuk,https://drycured.com/recepti-baza/crnogorski-suuk/,publish,GROUND_MEAT_OR_CASING,high,6,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3111,Privatno: Pagaški sir (rijetka regionalna varijanta),https://drycured.com/?post_type=dry_recipe&p=3111,private,NEEDS_CLASSIFICATION,low,5,5,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,,,NEEDS_CLASSIFICATION,FAIL,NEEDS_CLASSIFICATION,NEEDS_CLASSIFICATION,KEEP,,FAIL,NEEDS_CLASSIFICATION,C_NONPUBLIC_BLOCKED
3112,Medisterpølse (Danska svježa začinjena kobasica),https://drycured.com/recepti-baza/medisterplse-danska-svjeza-zacinjena-kobasica/,publish,GROUND_MEAT_OR_CASING,high,8,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3113,Privatno: Blodpølse (Danska krvavica),https://drycured.com/?post_type=dry_recipe&p=3113,private,GROUND_MEAT_OR_CASING,high,6,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,THERMAL_PROCESSED,RECLASSIFY,"THERMAL_TITLE:krvavica,blodpolse",FAIL,THERMAL_MISSING_PROCESS,C_NONPUBLIC_BLOCKED
3114,Rullepølse (Danska rolana šunka),https://drycured.com/recepti-baza/rulleplse-danska-rolana-sunka/,publish,WHOLE_CUT,high,5,8,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,KEEP,WHOLE_CUT_TITLE:sunka,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3115,Flæskesteg (Danska pečena svinjetina s hrskavom kožom),https://drycured.com/recepti-baza/flskesteg-danska-pecena-svinjetina-s-hrskavom-kozom/,publish,GROUND_MEAT_OR_CASING,high,6,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,THERMAL_PROCESSED,RECLASSIFY,THERMAL_TITLE:pecena svinjetina,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3116,Spegepølse (Danska fermentirana kobasica),https://drycured.com/recepti-baza/spegeplse-danska-fermentirana-kobasica/,publish,GROUND_MEAT_OR_CASING,high,8,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3117,Irski spiced beef (Začinjeno sušeno goveđe meso),https://drycured.com/recepti-baza/irski-spiced-beef-zacinjeno-suseno-govee-meso/,publish,WHOLE_CUT,high,5,6,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
3118,Kasseler pečenka s pireom od jabuka i krupir knedlama,https://drycured.com/recepti-baza/kasseler-pecenka-s-pireom-od-jabuka-i-krupir-knedlama/,publish,GROUND_MEAT_OR_CASING,high,6,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
